date,code,code_name,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2011-08-23,sh.000003,上证B股指数,255.2180,258.4990,255.1860,258.4010,256.3030,26179700,218656217.0000,3,0.001984,1,0.818559,,,,,1
2011-08-24,sh.000003,上证B股指数,259.9960,260.7350,257.3040,257.4170,258.4010,28904800,193989285.0000,3,0.002190,1,-0.380807,,,,,1
2011-08-25,sh.000003,上证B股指数,256.9250,263.5400,256.9250,263.4310,257.4170,39765800,253725750.0000,3,0.003013,1,2.336290,,,,,1
2011-08-26,sh.000003,上证B股指数,263.0450,263.7480,262.5650,263.3770,263.4310,20951200,108232150.0000,3,0.001587,1,-0.020493,,,,,1
2011-08-29,sh.000003,上证B股指数,262.5900,262.6210,259.9040,260.1230,263.3770,18863800,131871903.0000,3,0.001429,1,-1.235502,,,,,1
2011-08-30,sh.000003,上证B股指数,260.5990,263.3760,259.5250,260.0510,260.1230,21511400,169021589.0000,3,0.001630,1,-0.027676,,,,,1
2011-08-31,sh.000003,上证B股指数,260.1340,261.4450,257.7750,260.6360,260.0510,27468700,206066629.0000,3,0.002081,1,0.224953,,,,,0
2011-09-01,sh.000003,上证B股指数,260.7820,262.5540,259.7710,260.5280,260.6360,24339700,167923664.0000,3,0.001844,1,-0.041426,,,,,1
2011-09-02,sh.000003,上证B股指数,260.7870,260.7920,256.6450,257.9630,260.5280,25789700,153802142.0000,3,0.001954,1,-0.984540,,,,,1
2011-09-05,sh.000003,上证B股指数,257.3700,257.3700,251.5290,251.7670,257.9630,20428500,139526245.0000,3,0.001548,1,-2.401900,,,,,1
2011-09-06,sh.000003,上证B股指数,251.0080,252.8930,249.9920,251.8040,251.7670,17460100,116435323.0000,3,0.001323,1,0.014697,,,,,1
2011-09-07,sh.000003,上证B股指数,251.9560,257.1230,251.9560,257.0220,251.8040,26156500,154938260.0000,3,0.001982,1,2.072248,,,,,1
2011-09-08,sh.000003,上证B股指数,257.7210,258.3650,256.0990,256.3710,257.0220,19135200,114085452.0000,3,0.001450,1,-0.253286,,,,,1
2011-09-09,sh.000003,上证B股指数,256.0970,258.1800,254.6270,255.4250,256.3710,16672000,97798138.0000,3,0.001263,1,-0.368996,,,,,1
2011-09-13,sh.000003,上证B股指数,252.6880,253.0640,250.6390,252.1810,255.4250,16768400,122443678.0000,3,0.001271,1,-1.270041,,,,,1
2011-09-14,sh.000003,上证B股指数,252.0800,253.5910,250.0140,253.0080,252.1810,23256500,150988628.0000,3,0.001762,1,0.327937,,,,,1
2011-09-15,sh.000003,上证B股指数,253.5470,254.9970,251.7940,252.1720,253.0080,19569800,162396040.0000,3,0.001483,1,-0.330424,,,,,1
2011-09-16,sh.000003,上证B股指数,252.6070,254.1230,251.8090,252.0620,252.1720,17641600,119809426.0000,3,0.001337,1,-0.043621,,,,,1
2011-09-19,sh.000003,上证B股指数,251.8440,251.8440,247.8150,247.9810,252.0620,18291200,126657754.0000,3,0.001386,1,-1.619044,,,,,1
2011-09-20,sh.000003,上证B股指数,247.0320,250.1270,246.6830,248.7130,247.9810,14325200,102921180.0000,3,0.001085,1,0.295182,,,,,1
2011-09-21,sh.000003,上证B股指数,249.0110,256.2100,248.4850,255.9440,248.7130,44797500,253301025.0000,3,0.003394,1,2.907368,,,,,1
2011-09-22,sh.000003,上证B股指数,254.6540,254.6540,248.8110,249.0730,255.9440,30377600,190281372.0000,3,0.002302,1,-2.684572,,,,,1
2011-09-23,sh.000003,上证B股指数,245.5620,248.0310,244.2850,247.3080,249.0730,30425700,198468091.0000,3,0.002305,1,-0.708627,,,,,1
2011-09-26,sh.000003,上证B股指数,245.7180,247.7240,239.6330,240.8750,247.3080,30256800,206775641.0000,3,0.002293,1,-2.601209,,,,,1
2011-09-27,sh.000003,上证B股指数,241.4670,244.6750,241.0480,242.6040,240.8750,23555000,155994106.0000,3,0.001785,1,0.717801,,,,,1
2011-09-28,sh.000003,上证B股指数,243.0870,244.3450,241.3460,242.2470,242.6040,19432500,137371716.0000,3,0.001472,1,-0.147157,,,,,1
2011-09-29,sh.000003,上证B股指数,241.6200,241.6200,238.3240,239.7350,242.2470,21452400,149691457.0000,3,0.001625,1,-1.036955,,,,,1
2011-09-30,sh.000003,上证B股指数,240.5170,241.0670,237.2010,239.3300,239.7350,20277500,120175423.0000,3,0.001536,1,-0.168936,,,,,1
2011-10-10,sh.000003,上证B股指数,240.1920,241.4460,236.3290,237.0940,239.3300,15662000,106299696.0000,3,0.001187,1,-0.934278,,,,,1
2011-10-11,sh.000003,上证B股指数,241.6540,243.9210,232.0910,234.2590,237.0940,41392400,215143354.0000,3,0.003136,1,-1.195725,,,,,1
2011-10-12,sh.000003,上证B股指数,234.2930,242.4430,230.3500,241.6230,234.2590,44959000,240944178.0000,3,0.003407,1,3.143528,,,,,1
2011-10-13,sh.000003,上证B股指数,242.6100,246.8510,241.4480,245.1490,241.6230,38280100,251144174.0000,3,0.002900,1,1.459299,,,,,1
2011-10-14,sh.000003,上证B股指数,245.3660,245.6090,241.8440,244.0930,245.1490,24729500,133097693.0000,3,0.001874,1,-0.430758,,,,,1
2011-10-17,sh.000003,上证B股指数,244.7000,246.2130,243.6770,244.8580,244.0930,18202300,130026786.0000,3,0.001379,1,0.313405,,,,,1
2011-10-18,sh.000003,上证B股指数,244.3160,244.3160,238.7950,239.3000,244.8580,28565000,155626394.0000,3,0.002164,1,-2.269886,,,,,1
2011-10-19,sh.000003,上证B股指数,239.3860,241.2510,238.1130,239.3200,239.3000,21323300,107298426.0000,3,0.001616,1,0.008359,,,,,1
2011-10-20,sh.000003,上证B股指数,238.8400,238.8400,232.0850,234.4680,239.3200,33546900,169223615.0000,3,0.002542,1,-2.027413,,,,,1
2011-10-21,sh.000003,上证B股指数,234.4150,235.0720,232.1210,232.9810,234.4680,16916700,82603021.0000,3,0.001282,1,-0.634201,,,,,1
2011-10-24,sh.000003,上证B股指数,233.1900,239.3710,232.8690,239.1530,232.9810,30576200,177800143.0000,3,0.002317,1,2.649142,,,,,1
2011-10-25,sh.000003,上证B股指数,239.1670,244.6600,239.1600,244.3680,239.1530,36731600,213812369.0000,3,0.002783,1,2.180611,,,,,1
2011-10-26,sh.000003,上证B股指数,244.1270,248.2970,242.9380,246.5940,244.3680,33576000,236955756.0000,3,0.002544,1,0.910920,,,,,1
2011-10-27,sh.000003,上证B股指数,246.8070,249.2350,246.8070,248.4060,246.5940,35563800,213371522.0000,3,0.002695,1,0.734816,,,,,1
2011-10-28,sh.000003,上证B股指数,250.4300,253.7300,250.4300,253.5850,248.4060,44514600,295079953.0000,3,0.003373,1,2.084893,,,,,1
2011-10-31,sh.000003,上证B股指数,254.4800,254.5970,252.1400,254.3460,253.5850,34108900,219347811.0000,3,0.002584,1,0.300091,,,,,1
2011-11-01,sh.000003,上证B股指数,253.5080,255.1210,251.8980,253.2730,254.3460,34420900,195242935.0000,3,0.002608,1,-0.421866,,,,,1
2011-11-02,sh.000003,上证B股指数,250.9850,255.5750,249.0210,255.4710,253.2730,40460100,253681472.0000,3,0.003066,1,0.867838,,,,,1
2011-11-03,sh.000003,上证B股指数,255.7950,258.5620,255.7170,256.7630,255.4710,53823000,307154807.0000,3,0.004078,1,0.505736,,,,,1
2011-11-04,sh.000003,上证B股指数,257.8020,258.3630,255.8470,257.0540,256.7630,35567800,208998738.0000,3,0.002695,1,0.113328,,,,,1
2011-11-07,sh.000003,上证B股指数,256.9480,257.2270,253.9610,254.3040,257.0540,23464300,140702514.0000,3,0.001778,1,-1.069808,,,,,1
2011-11-08,sh.000003,上证B股指数,254.3070,255.7630,252.6120,252.8980,254.3040,22679400,132574947.0000,3,0.001718,1,-0.552884,,,,,1
2011-11-09,sh.000003,上证B股指数,253.4870,255.9250,251.9040,255.8440,252.8980,27117700,194498767.0000,3,0.002055,1,1.164896,,,,,1
2011-11-10,sh.000003,上证B股指数,254.1670,254.4090,251.3560,251.5020,255.8440,25488000,172780764.0000,3,0.001931,1,-1.697126,,,,,1
2011-11-11,sh.000003,上证B股指数,251.7470,253.6950,251.5210,252.4840,251.5020,18318900,107228544.0000,3,0.001388,1,0.390452,,,,,1
2011-11-14,sh.000003,上证B股指数,253.4380,257.6490,253.4380,257.6110,252.4840,33764700,206403416.0000,3,0.002558,1,2.030623,,,,,1
2011-11-15,sh.000003,上证B股指数,257.8060,258.7030,257.1520,258.6660,257.6110,34649800,177820191.0000,3,0.002625,1,0.409529,,,,,1
2011-11-16,sh.000003,上证B股指数,258.8330,258.8330,252.9250,253.8120,258.6660,41476700,241435946.0000,3,0.003143,1,-1.876547,,,,,1
2011-11-17,sh.000003,上证B股指数,253.2340,255.3260,253.0510,253.5080,253.8120,25418100,163709624.0000,3,0.001926,1,-0.119774,,,,,1
2011-11-18,sh.000003,上证B股指数,253.4120,253.4120,246.9500,247.1730,253.5080,35823700,220761065.0000,3,0.002714,1,-2.498932,,,,,1
2011-11-21,sh.000003,上证B股指数,246.6030,246.6620,244.0870,246.4790,247.1730,18427000,127058106.0000,3,0.001396,1,-0.280775,,,,,1
2011-11-22,sh.000003,上证B股指数,245.5320,246.5600,244.1360,246.3410,246.4790,20230900,134967710.0000,3,0.001533,1,-0.055989,,,,,1
2011-11-23,sh.000003,上证B股指数,246.4680,247.2870,244.0550,244.1830,246.3410,17287000,122873871.0000,3,0.001310,1,-0.876023,,,,,1
2011-11-24,sh.000003,上证B股指数,243.9460,245.9340,241.8520,244.5600,244.1830,18655000,111931465.0000,3,0.001413,1,0.154392,,,,,1
2011-11-25,sh.000003,上证B股指数,244.4940,245.4870,241.4930,242.9320,244.5600,21224200,131610660.0000,3,0.001608,1,-0.665682,,,,,1
2011-11-28,sh.000003,上证B股指数,243.5090,244.2340,241.4490,242.1360,242.9320,18576600,104139025.0000,3,0.001408,1,-0.327666,,,,,1
2011-11-29,sh.000003,上证B股指数,243.6110,244.6410,242.6300,244.1090,242.1360,23791200,151469754.0000,3,0.001803,1,0.814828,,,,,1
2011-11-30,sh.000003,上证B股指数,244.0360,244.5640,226.5620,229.1550,244.1090,89174700,510856064.0000,3,0.006757,1,-6.125950,,,,,1
2011-12-01,sh.000003,上证B股指数,236.3050,237.4720,229.9870,230.6080,229.1550,79234800,406508556.0000,3,0.006004,1,0.634070,,,,,1
2011-12-02,sh.000003,上证B股指数,229.6710,229.7740,221.1880,222.6050,230.6080,41373000,206013017.0000,3,0.003135,1,-3.470394,,,,,1
2011-12-05,sh.000003,上证B股指数,221.0100,222.0780,216.5700,217.0620,222.6050,31875000,169842389.0000,3,0.002415,1,-2.490061,,,,,1
2011-12-06,sh.000003,上证B股指数,217.0250,221.0680,216.3910,220.8990,217.0620,24835000,148816986.0000,3,0.001882,1,1.767700,,,,,1
2011-12-07,sh.000003,上证B股指数,220.8510,223.3900,219.9780,222.3510,220.8990,20076300,121549084.0000,3,0.001521,1,0.657312,,,,,1
2011-12-08,sh.000003,上证B股指数,222.2360,225.4130,219.3650,224.4700,222.3510,23405100,128806506.0000,3,0.001773,1,0.952999,,,,,1
2011-12-09,sh.000003,上证B股指数,223.5600,225.1430,222.6620,223.5890,224.4700,16058900,85750565.0000,3,0.001217,1,-0.392479,,,,,1
2011-12-12,sh.000003,上证B股指数,223.5890,223.8080,220.9210,220.9960,223.5890,14153000,70146895.0000,3,0.001072,1,-1.159718,,,,,1
2011-12-13,sh.000003,上证B股指数,220.1980,220.1980,213.1580,213.3960,220.9960,27853100,147737821.0000,3,0.002110,1,-3.438979,,,,,1
2011-12-14,sh.000003,上证B股指数,212.5350,215.8670,211.8700,212.4440,213.3960,18033100,87595847.0000,3,0.001366,1,-0.446117,,,,,1
2011-12-15,sh.000003,上证B股指数,211.3030,211.3030,206.0030,208.3990,212.4440,28088900,162469042.0000,3,0.002128,1,-1.904030,,,,,1
2011-12-16,sh.000003,上证B股指数,207.8900,215.8960,207.8900,215.8690,208.3990,26014100,126959879.0000,3,0.001971,1,3.584471,,,,,1
2011-12-19,sh.000003,上证B股指数,215.0600,215.5970,210.9870,215.4190,215.8690,21634200,102717488.0000,3,0.001639,1,-0.208458,,,,,1
2011-12-20,sh.000003,上证B股指数,216.1640,218.8050,215.0940,215.6180,215.4190,22876800,123671625.0000,3,0.001733,1,0.092373,,,,,1
2011-12-21,sh.000003,上证B股指数,216.8680,218.2830,212.2230,213.0490,215.6180,21901700,114206918.0000,3,0.001659,1,-1.191459,,,,,1
2011-12-22,sh.000003,上证B股指数,212.3160,214.7660,208.5580,214.3750,213.0490,27910100,127491719.0000,3,0.002115,1,0.622394,,,,,1
2011-12-23,sh.000003,上证B股指数,214.3070,217.9660,213.5690,216.1980,214.3750,20087100,102840113.0000,3,0.001522,1,0.850378,,,,,1
2011-12-26,sh.000003,上证B股指数,216.7340,217.4200,215.1740,215.5950,216.1980,12477400,54779524.0000,3,0.000945,1,-0.278909,,,,,1
2011-12-27,sh.000003,上证B股指数,214.6410,215.8330,210.2480,211.1080,215.5950,20815500,105467876.0000,3,0.001577,1,-2.081217,,,,,1
2011-12-28,sh.000003,上证B股指数,211.0930,212.7030,208.3010,212.5810,211.1080,21517200,102091207.0000,3,0.001630,1,0.697743,,,,,1
2011-12-29,sh.000003,上证B股指数,212.2620,213.8510,211.4850,212.7100,212.5810,21067200,95104938.0000,3,0.001596,1,0.060689,,,,,1
2011-12-30,sh.000003,上证B股指数,212.7940,215.4360,212.7870,215.2640,212.7100,18262200,87107147.0000,3,0.001384,1,1.200696,,,,,1
2012-01-04,sh.000003,上证B股指数,217.0700,217.9500,211.7960,212.0900,215.2640,17827600,99112294.0000,3,0.001351,1,-1.474474,,,,,0
2012-01-05,sh.000003,上证B股指数,211.7000,212.0440,207.2610,207.8160,212.0900,21629300,111385288.0000,3,0.001639,1,-2.015183,,,,,0
2012-01-06,sh.000003,上证B股指数,207.1320,208.8290,205.6100,208.7320,207.8160,20692200,111099491.0000,3,0.001568,1,0.440775,,,,,0
2012-01-09,sh.000003,上证B股指数,209.2040,217.0210,208.2200,216.9420,208.7320,35798000,196586672.0000,3,0.002712,1,3.933277,,,,,0
2012-01-10,sh.000003,上证B股指数,217.0420,222.7860,216.9480,222.6890,216.9420,44056900,252579389.0000,3,0.003338,1,2.649092,,,,,0
2012-01-11,sh.000003,上证B股指数,222.6870,223.1300,219.6860,221.7670,222.6890,32621100,181356155.0000,3,0.002472,1,-0.414029,,,,,0
2012-01-12,sh.000003,上证B股指数,221.0330,223.7010,220.0550,220.4900,221.7670,30147100,165261098.0000,3,0.002284,1,-0.575826,,,,,0
2012-01-13,sh.000003,上证B股指数,220.2660,220.7080,215.0750,216.6610,220.4900,28505900,145400912.0000,3,0.002160,1,-1.736591,,,,,0
2012-01-16,sh.000003,上证B股指数,215.6000,217.1160,213.5820,213.7140,216.6610,18316100,86700124.0000,3,0.001388,1,-1.360185,,,,,0
2012-01-17,sh.000003,上证B股指数,213.4550,222.2590,213.4550,222.2060,213.7140,37705200,205620567.0000,3,0.002857,1,3.973530,,,,,0
2012-01-18,sh.000003,上证B股指数,222.3590,224.2150,220.1490,221.1440,222.2060,28980900,157555410.0000,3,0.002196,1,-0.477933,,,,,0
2012-01-19,sh.000003,上证B股指数,221.1180,223.4030,220.0560,222.2500,221.1440,26749400,137284271.0000,3,0.002027,1,0.500128,,,,,0
2012-01-20,sh.000003,上证B股指数,222.3270,223.3530,221.5720,223.2280,222.2500,26986500,144416036.0000,3,0.002045,1,0.440044,,,,,0
2012-01-30,sh.000003,上证B股指数,226.0640,226.0640,220.7440,221.1290,223.2280,21565600,130588458.0000,3,0.001634,1,-0.940294,,,,,0
2012-01-31,sh.000003,上证B股指数,221.0770,222.0070,220.0460,221.7930,221.1290,17812100,103973152.0000,3,0.001350,1,0.300278,,,,,0
2012-02-01,sh.000003,上证B股指数,221.4950,223.0590,219.5190,220.0430,221.7930,27529900,157304356.0000,3,0.002086,1,-0.789024,,,,,0
2012-02-02,sh.000003,上证B股指数,221.4420,223.3860,220.2140,223.2620,220.0430,23262500,153545037.0000,3,0.001763,1,1.462893,,,,,0
2012-02-03,sh.000003,上证B股指数,223.1110,225.2600,222.4910,225.0140,223.2620,27352700,151685118.0000,3,0.002073,1,0.784735,,,,,0
2012-02-06,sh.000003,上证B股指数,224.9990,226.1910,224.4900,225.7280,225.0140,27870700,150277691.0000,3,0.002112,1,0.317309,,,,,0
2012-02-07,sh.000003,上证B股指数,225.7390,225.7390,222.1300,223.8310,225.7280,23128300,129630394.0000,3,0.001752,1,-0.840393,,,,,0
2012-02-08,sh.000003,上证B股指数,223.6860,227.4850,223.3360,227.4270,223.8310,27892400,175970433.0000,3,0.002113,1,1.606573,,,,,0
2012-02-09,sh.000003,上证B股指数,228.5960,229.5370,227.4150,228.4190,227.4270,34701400,209725889.0000,3,0.002629,1,0.436186,,,,,0
2012-02-10,sh.000003,上证B股指数,228.0420,230.4580,227.7600,229.5390,228.4190,41112300,194541579.0000,3,0.003115,1,0.490325,,,,,0
2012-02-13,sh.000003,上证B股指数,228.7070,230.3110,227.1390,229.4300,229.5390,23695800,107353252.0000,3,0.001795,1,-0.047490,,,,,0
2012-02-14,sh.000003,上证B股指数,229.7310,229.7310,228.1930,229.4320,229.4300,20515700,115078542.0000,3,0.001554,1,0.000878,,,,,0
2012-02-15,sh.000003,上证B股指数,229.2890,232.4680,228.5590,232.1740,229.4320,37498600,185631070.0000,3,0.002841,1,1.195121,,,,,0
2012-02-16,sh.000003,上证B股指数,232.1860,233.3190,230.4100,231.8970,232.1740,36547900,166478504.0000,3,0.002769,1,-0.119304,,,,,0
2012-02-17,sh.000003,上证B股指数,232.0440,233.2790,231.1330,232.7080,231.8970,31108400,153912427.0000,3,0.002357,1,0.349720,,,,,0
2012-02-20,sh.000003,上证B股指数,234.4030,235.3420,233.1950,233.3050,232.7080,32344300,183195229.0000,3,0.002451,1,0.256545,,,,,0
2012-02-21,sh.000003,上证B股指数,233.4640,235.0730,232.4260,234.9750,233.3050,27322000,139099274.0000,3,0.002070,1,0.715807,,,,,0
2012-02-22,sh.000003,上证B股指数,235.0440,238.0850,234.7210,238.0240,234.9750,42653500,215886438.0000,3,0.003232,1,1.297583,,,,,0
2012-02-23,sh.000003,上证B股指数,238.1970,238.9590,237.5050,238.7530,238.0240,34531100,183851826.0000,3,0.002616,1,0.306273,,,,,0
2012-02-24,sh.000003,上证B股指数,239.0980,243.3600,238.9840,243.3010,238.7530,50037100,326203313.0000,3,0.003791,1,1.904893,,,,,0
2012-02-27,sh.000003,上证B股指数,244.1590,246.7250,244.1590,244.4510,243.3010,58887100,348385591.0000,3,0.004462,1,0.472669,,,,,0
2012-02-28,sh.000003,上证B股指数,243.2190,244.1730,241.3630,243.0600,244.4510,37599200,250911174.0000,3,0.002849,1,-0.569033,,,,,0
2012-02-29,sh.000003,上证B股指数,242.8960,243.0390,240.9090,241.7700,243.0600,39099000,278456000.0000,3,0.002963,1,-0.530730,,,,,0
2012-03-01,sh.000003,上证B股指数,240.5520,242.4910,240.2230,241.2450,241.7700,31862800,160277533.0000,3,0.002414,1,-0.217152,,,,,0
2012-03-02,sh.000003,上证B股指数,241.2090,245.5230,241.1350,245.4660,241.2450,42613300,220504544.0000,3,0.003229,1,1.749677,,,,,0
2012-03-05,sh.000003,上证B股指数,245.6030,247.1240,245.0190,245.4320,245.4660,48915000,229185461.0000,3,0.003706,1,-0.013850,,,,,0
2012-03-06,sh.000003,上证B股指数,245.1490,245.1490,239.6600,241.2930,245.4320,48003600,273389888.0000,3,0.003637,1,-1.686417,,,,,0
2012-03-07,sh.000003,上证B股指数,239.3050,241.7020,238.3760,239.1760,241.2930,38709700,219806328.0000,3,0.002933,1,-0.877358,,,,,0
2012-03-08,sh.000003,上证B股指数,239.9160,245.5000,239.9050,244.6940,239.1760,72257400,344492961.0000,3,0.005475,1,2.307090,,,,,0
2012-03-09,sh.000003,上证B股指数,245.0530,247.1870,244.8890,246.9930,244.6940,57941500,265316986.0000,3,0.004390,1,0.939539,,,,,0
2012-03-12,sh.000003,上证B股指数,247.4150,247.9280,246.3330,247.5080,246.9930,38746800,186796107.0000,3,0.002936,1,0.208508,,,,,0
2012-03-13,sh.000003,上证B股指数,247.5130,249.1460,246.3580,249.0130,247.5080,61600700,296508803.0000,3,0.004667,1,0.608063,,,,,0
2012-03-14,sh.000003,上证B股指数,249.5280,250.3380,241.0010,241.8710,249.0130,94891400,487834649.0000,3,0.007190,1,-2.868123,,,,,0
2012-03-15,sh.000003,上证B股指数,241.8240,242.9910,237.7890,240.0000,241.8710,56028400,284151213.0000,3,0.004245,1,-0.773554,,,,,0
2012-03-16,sh.000003,上证B股指数,239.9180,244.1990,239.8540,244.0580,240.0000,44621100,218294095.0000,3,0.003381,1,1.690833,,,,,0
2012-03-19,sh.000003,上证B股指数,243.9080,245.7090,242.6440,245.4730,244.0580,43546100,195352805.0000,3,0.003299,1,0.579784,,,,,0
2012-03-20,sh.000003,上证B股指数,245.4090,245.4090,240.8900,241.1340,245.4730,39668100,193264001.0000,3,0.003006,1,-1.767610,,,,,0
2012-03-21,sh.000003,上证B股指数,241.3490,243.0390,240.1150,242.0930,241.1340,32331400,161759730.0000,3,0.002450,1,0.397704,,,,,0
2012-03-22,sh.000003,上证B股指数,242.2990,242.2990,239.9040,240.9520,242.0930,34599200,176393431.0000,3,0.002622,1,-0.471309,,,,,0
2012-03-23,sh.000003,上证B股指数,239.9340,239.9340,234.4750,235.5320,240.9520,43397500,240659950.0000,3,0.003288,1,-2.249410,,,,,0
2012-03-26,sh.000003,上证B股指数,235.2770,236.4450,234.8040,235.9190,235.5320,26079200,123112830.0000,3,0.001976,1,0.164313,,,,,0
2012-03-27,sh.000003,上证B股指数,236.9040,238.1850,235.6360,236.1020,235.9190,25383400,117865639.0000,3,0.001923,1,0.077568,,,,,0
2012-03-28,sh.000003,上证B股指数,235.9570,235.9570,229.0960,229.7410,236.1020,43873900,230705477.0000,3,0.003324,1,-2.694178,,,,,0
2012-03-29,sh.000003,上证B股指数,229.5260,231.0540,227.5170,229.6890,229.7410,33870700,161645888.0000,3,0.002566,1,-0.022635,,,,,0
2012-03-30,sh.000003,上证B股指数,230.0750,231.0650,229.1620,230.3330,229.6890,25432200,134912603.0000,3,0.001927,1,0.280378,,,,,0
2012-04-05,sh.000003,上证B股指数,230.0550,235.4880,229.6250,235.4660,230.3330,32886700,163350951.0000,3,0.002492,1,2.228518,,,,,0
2012-04-06,sh.000003,上证B股指数,235.4720,236.9190,235.1140,236.2290,235.4660,27495300,126034237.0000,3,0.002083,1,0.324039,,,,,0
2012-04-09,sh.000003,上证B股指数,236.1780,236.1780,233.5030,233.6710,236.2290,22572200,101900656.0000,3,0.001710,1,-1.082847,,,,,0
2012-04-10,sh.000003,上证B股指数,233.7480,235.6180,231.6690,235.4670,233.6710,26428600,126129639.0000,3,0.002002,1,0.768598,,,,,0
2012-04-11,sh.000003,上证B股指数,235.5290,242.0410,234.0480,239.2290,235.4670,44997200,312712212.0000,3,0.003409,1,1.597680,,,,,0
2012-04-12,sh.000003,上证B股指数,239.4660,241.0120,238.7520,241.0010,239.2290,38260400,218478929.0000,3,0.002899,1,0.740714,,,,,0
2012-04-13,sh.000003,上证B股指数,241.5830,242.4080,240.5830,241.8010,241.0010,40506600,201405244.0000,3,0.003069,1,0.331944,,,,,0
2012-04-16,sh.000003,上证B股指数,241.1710,241.3900,239.9460,240.1590,241.8010,30000600,145600613.0000,3,0.002273,1,-0.679070,,,,,0
2012-04-17,sh.000003,上证B股指数,240.2060,241.2300,237.0010,237.4190,240.1590,32466200,164054606.0000,3,0.002460,1,-1.140907,,,,,0
2012-04-18,sh.000003,上证B股指数,237.2960,241.2330,237.2960,241.1590,237.4190,38049200,207948455.0000,3,0.002883,1,1.575270,,,,,0
2012-04-19,sh.000003,上证B股指数,241.3650,241.6470,240.2130,240.7540,241.1590,24779300,122919963.0000,3,0.001878,1,-0.167938,,,,,0
2012-04-20,sh.000003,上证B股指数,240.5660,242.1200,240.0420,242.1100,240.7540,28734700,137036506.0000,3,0.002177,1,0.563232,,,,,0
2012-04-23,sh.000003,上证B股指数,243.0830,250.6980,243.0830,247.8590,242.1100,122958300,592993686.0000,3,0.009317,1,2.374537,,,,,0
2012-04-24,sh.000003,上证B股指数,247.3030,251.2170,244.3980,248.9120,247.8590,90627500,426244658.0000,3,0.006867,1,0.424842,,,,,0
2012-04-25,sh.000003,上证B股指数,249.0000,250.0850,248.2030,249.6720,248.9120,55462300,268691485.0000,3,0.004202,1,0.305327,,,,,0
2012-04-26,sh.000003,上证B股指数,250.1790,250.7140,248.7880,249.5910,249.6720,47246800,217754444.0000,3,0.003580,1,-0.032440,,,,,0
2012-04-27,sh.000003,上证B股指数,249.9720,250.4700,247.7810,248.3720,249.5910,41466200,206013798.0000,3,0.003142,1,-0.488403,,,,,0
2012-05-02,sh.000003,上证B股指数,249.9240,251.7290,249.2440,250.8750,248.3720,72176000,369078555.0000,3,0.005469,1,1.007765,,,,,0
2012-05-03,sh.000003,上证B股指数,250.9480,251.0760,248.9820,249.8850,250.8750,36266700,189911506.0000,3,0.002748,1,-0.394621,,,,,0
2012-05-04,sh.000003,上证B股指数,249.6890,251.6360,249.3830,251.6050,249.8850,44323200,263491095.0000,3,0.003358,1,0.688317,,,,,0
2012-05-07,sh.000003,上证B股指数,251.2640,251.4500,249.5910,251.0820,251.6050,35856100,213189557.0000,3,0.002717,1,-0.207864,,,,,0
2012-05-08,sh.000003,上证B股指数,251.3390,253.0970,251.3390,252.9740,251.0820,47620400,207014926.0000,3,0.003608,1,0.753538,,,,,0
2012-05-09,sh.000003,上证B股指数,252.4370,252.4370,249.0120,249.0880,252.9740,43640200,264844867.0000,3,0.003307,1,-1.536127,,,,,0
2012-05-10,sh.000003,上证B股指数,248.9300,250.2030,246.2750,246.5630,249.0880,36236000,225030234.0000,3,0.002746,1,-1.013696,,,,,0
2012-05-11,sh.000003,上证B股指数,246.5730,248.3360,245.7460,245.7510,246.5630,33506100,189447570.0000,3,0.002539,1,-0.329326,,,,,0
2012-05-14,sh.000003,上证B股指数,246.4490,247.7090,246.0480,246.4270,245.7510,33770900,186159634.0000,3,0.002559,1,0.275073,,,,,0
2012-05-15,sh.000003,上证B股指数,245.5260,245.5260,243.5110,244.9070,246.4270,27066300,169238640.0000,3,0.002051,1,-0.616817,,,,,0
2012-05-16,sh.000003,上证B股指数,244.8190,245.1280,240.3570,240.6830,244.9070,33693600,209132764.0000,3,0.002553,1,-1.724736,,,,,0
2012-05-17,sh.000003,上证B股指数,240.6490,244.8840,240.5640,244.7230,240.6830,34168800,188152064.0000,3,0.002589,1,1.678560,,,,,0
2012-05-18,sh.000003,上证B股指数,243.8180,243.8180,239.6250,239.7770,244.7230,29893600,167139002.0000,3,0.002265,1,-2.021066,,,,,0
2012-05-21,sh.000003,上证B股指数,239.8140,240.8160,238.3490,238.5610,239.7770,26459800,149932620.0000,3,0.002005,1,-0.507133,,,,,0
2012-05-22,sh.000003,上证B股指数,239.1230,241.7840,239.1230,241.6420,238.5610,18224200,111757880.0000,3,0.001381,1,1.291491,,,,,0
2012-05-23,sh.000003,上证B股指数,241.4110,241.4110,238.2050,240.2900,241.6420,18408900,108323368.0000,3,0.001395,1,-0.559507,,,,,0
2012-05-24,sh.000003,上证B股指数,239.8020,240.6220,239.0150,239.4070,240.2900,20179800,113296292.0000,3,0.001529,1,-0.367471,,,,,0
2012-05-25,sh.000003,上证B股指数,239.3090,239.3090,236.5320,236.8280,239.4070,28038300,145864995.0000,3,0.002124,1,-1.077243,,,,,0
